Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
412.0,752.0,414.0,338.0,149105.0,2019,X-Unassigned,85,0
327.0,620.0,333.0,287.0,110393.0,2019,X-Unassigned,85,0
310.0,557.0,314.0,243.0,88968.0,2019,X-Unassigned,85,0
353.0,624.0,360.0,264.0,99911.0,2019,X-Unassigned,85,0
344.0,627.0,346.0,281.0,100432.0,2019,X-Unassigned,85,0
363.0,677.0,384.0,293.0,118032.0,2019,X-Unassigned,85,0
396.0,787.0,403.0,384.0,126387.0,2019,X-Unassigned,85,0
357.0,695.0,365.0,330.0,108850.0,2019,X-Unassigned,85,0
367.0,708.0,355.0,353.0,88838.0,2019,X-Unassigned,85,0
419.0,806.0,394.0,412.0,108148.0,2019,X-Unassigned,85,0
402.0,773.0,404.0,369.0,131501.0,2019,X-Unassigned,85,0
407.0,801.0,417.0,384.0,143429.0,2019,X-Unassigned,85,0
371.0,702.0,374.0,328.0,114500.0,2019,X-Unassigned,85,0
