Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
555.0,1008.0,666.0,342.0,115011.0,2019,Schoolcraft,76,0
559.0,1012.0,676.0,336.0,114115.0,2019,Schoolcraft,76,0
556.0,1006.0,673.0,333.0,113714.0,2019,Schoolcraft,76,0
562.0,1027.0,681.0,346.0,114833.0,2019,Schoolcraft,76,0
546.0,970.0,654.0,316.0,109696.0,2019,Schoolcraft,76,0
542.0,991.0,655.0,336.0,110860.0,2019,Schoolcraft,76,0
539.0,977.0,650.0,327.0,111678.0,2019,Schoolcraft,76,0
530.0,950.0,638.0,312.0,107887.0,2019,Schoolcraft,76,0
525.0,939.0,633.0,306.0,108727.0,2019,Schoolcraft,76,0
523.0,934.0,629.0,305.0,106359.0,2019,Schoolcraft,76,0
516.0,924.0,622.0,302.0,101795.0,2019,Schoolcraft,76,0
522.0,925.0,627.0,298.0,100813.0,2019,Schoolcraft,76,0
540.0,972.0,650.0,322.0,109624.0,2019,Schoolcraft,76,0
