Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2330.0,3978.0,2737.0,1241.0,427676.0,2019,Alpena,5,0
2308.0,3911.0,2705.0,1206.0,414149.0,2019,Alpena,5,0
2328.0,3949.0,2736.0,1213.0,414045.0,2019,Alpena,5,0
2297.0,3903.0,2699.0,1204.0,404050.0,2019,Alpena,5,0
2283.0,3874.0,2671.0,1203.0,403619.0,2019,Alpena,5,0
2264.0,3862.0,2663.0,1199.0,397855.0,2019,Alpena,5,0
2250.0,3858.0,2642.0,1216.0,393844.0,2019,Alpena,5,0
2223.0,3781.0,2601.0,1180.0,392460.0,2019,Alpena,5,0
2204.0,3743.0,2568.0,1175.0,389210.0,2019,Alpena,5,0
2152.0,3648.0,2504.0,1144.0,387729.0,2019,Alpena,5,0
2141.0,3621.0,2498.0,1123.0,379818.0,2019,Alpena,5,0
2117.0,3565.0,2456.0,1109.0,369293.0,2019,Alpena,5,0
2241.0,3808.0,2623.0,1184.0,397812.0,2019,Alpena,5,0
