Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3594.0,6987.0,4335.0,2652.0,759603.0,2019,Newaygo,63,0
3571.0,6912.0,4305.0,2607.0,746721.0,2019,Newaygo,63,0
3540.0,6862.0,4264.0,2598.0,734237.0,2019,Newaygo,63,0
3516.0,6847.0,4231.0,2616.0,720114.0,2019,Newaygo,63,0
3495.0,6782.0,4209.0,2573.0,723829.0,2019,Newaygo,63,0
3502.0,6801.0,4207.0,2594.0,729235.0,2019,Newaygo,63,0
3508.0,6832.0,4228.0,2604.0,733304.0,2019,Newaygo,63,0
3505.0,6813.0,4203.0,2610.0,726330.0,2019,Newaygo,63,0
3479.0,6746.0,4160.0,2586.0,712569.0,2019,Newaygo,63,0
3455.0,6700.0,4114.0,2586.0,713543.0,2019,Newaygo,63,0
3462.0,6722.0,4130.0,2592.0,715429.0,2019,Newaygo,63,0
3451.0,6687.0,4108.0,2579.0,706047.0,2019,Newaygo,63,0
3507.0,6808.0,4208.0,2600.0,726747.0,2019,Newaygo,63,0
