Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
419.0,744.0,498.0,246.0,74596.0,2019,Alger,3,0
410.0,718.0,481.0,237.0,77667.0,2019,Alger,3,0
410.0,732.0,482.0,250.0,76557.0,2019,Alger,3,0
416.0,737.0,488.0,249.0,77295.0,2019,Alger,3,0
415.0,751.0,494.0,257.0,78182.0,2019,Alger,3,0
418.0,751.0,495.0,256.0,79505.0,2019,Alger,3,0
411.0,739.0,485.0,254.0,77648.0,2019,Alger,3,0
398.0,731.0,469.0,262.0,75782.0,2019,Alger,3,0
395.0,722.0,464.0,258.0,75344.0,2019,Alger,3,0
393.0,714.0,464.0,250.0,76493.0,2019,Alger,3,0
392.0,704.0,461.0,243.0,71307.0,2019,Alger,3,0
387.0,696.0,461.0,235.0,69316.0,2019,Alger,3,0
405.0,728.0,479.0,250.0,75808.0,2019,Alger,3,0
