Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
91.0,133.0,104.0,29.0,12885.0,2019,Keweenaw,43,0
85.0,128.0,98.0,30.0,12768.0,2019,Keweenaw,43,0
84.0,127.0,97.0,30.0,12597.0,2019,Keweenaw,43,0
85.0,127.0,99.0,28.0,12059.0,2019,Keweenaw,43,0
86.0,126.0,98.0,28.0,12654.0,2019,Keweenaw,43,0
85.0,129.0,95.0,34.0,12093.0,2019,Keweenaw,43,0
92.0,145.0,107.0,38.0,14148.0,2019,Keweenaw,43,0
88.0,135.0,102.0,33.0,13375.0,2019,Keweenaw,43,0
91.0,142.0,106.0,36.0,14005.0,2019,Keweenaw,43,0
90.0,140.0,103.0,37.0,14503.0,2019,Keweenaw,43,0
88.0,137.0,99.0,38.0,14351.0,2019,Keweenaw,43,0
94.0,154.0,107.0,47.0,14680.0,2019,Keweenaw,43,0
88.0,135.0,101.0,34.0,13343.0,2019,Keweenaw,43,0
