Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1485.0,2902.0,1803.0,1099.0,328357.0,2019,Osceola,68,0
1456.0,2824.0,1761.0,1063.0,322824.0,2019,Osceola,68,0
1444.0,2818.0,1743.0,1075.0,320700.0,2019,Osceola,68,0
1428.0,2773.0,1726.0,1047.0,308573.0,2019,Osceola,68,0
1406.0,2733.0,1695.0,1038.0,305186.0,2019,Osceola,68,0
1412.0,2752.0,1708.0,1044.0,302619.0,2019,Osceola,68,0
1400.0,2736.0,1691.0,1045.0,298668.0,2019,Osceola,68,0
1412.0,2737.0,1693.0,1044.0,300238.0,2019,Osceola,68,0
1363.0,2650.0,1638.0,1012.0,290639.0,2019,Osceola,68,0
1350.0,2607.0,1612.0,995.0,291402.0,2019,Osceola,68,0
1341.0,2610.0,1612.0,998.0,285716.0,2019,Osceola,68,0
1329.0,2546.0,1583.0,963.0,273045.0,2019,Osceola,68,0
1402.0,2724.0,1689.0,1035.0,302331.0,2019,Osceola,68,0
