Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
4034.0,7665.0,4519.0,3146.0,874462.0,2019,Eaton,24,0
3998.0,7624.0,4477.0,3147.0,870676.0,2019,Eaton,24,0
3972.0,7564.0,4442.0,3122.0,860522.0,2019,Eaton,24,0
4033.0,7626.0,4502.0,3124.0,844782.0,2019,Eaton,24,0
4020.0,7542.0,4488.0,3054.0,843848.0,2019,Eaton,24,0
4028.0,7605.0,4505.0,3100.0,845539.0,2019,Eaton,24,0
4011.0,7562.0,4502.0,3060.0,843361.0,2019,Eaton,24,0
4024.0,7589.0,4517.0,3072.0,859832.0,2019,Eaton,24,0
4020.0,7591.0,4517.0,3074.0,848747.0,2019,Eaton,24,0
4003.0,7557.0,4492.0,3065.0,856763.0,2019,Eaton,24,0
3980.0,7539.0,4489.0,3050.0,851033.0,2019,Eaton,24,0
4021.0,7625.0,4529.0,3096.0,854182.0,2019,Eaton,24,0
4012.0,7591.0,4498.0,3093.0,854479.0,2019,Eaton,24,0
