Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
91.0,139.0,105.0,34.0,24994.0,2021,Keweenaw,43,0
92.0,144.0,106.0,38.0,25892.0,2021,Keweenaw,43,0
90.0,146.0,105.0,41.0,26334.0,2021,Keweenaw,43,0
92.0,151.0,106.0,45.0,32223.0,2021,Keweenaw,43,0
95.0,165.0,112.0,53.0,34870.0,2021,Keweenaw,43,0
94.0,158.0,112.0,46.0,32815.0,2021,Keweenaw,43,0
99.0,163.0,116.0,47.0,34467.0,2021,Keweenaw,43,0
94.0,160.0,114.0,46.0,36094.0,2021,Keweenaw,43,0
93.0,153.0,111.0,42.0,30994.0,2021,Keweenaw,43,0
95.0,153.0,111.0,42.0,34067.0,2021,Keweenaw,43,0
95.0,146.0,111.0,35.0,33459.0,2021,Keweenaw,43,0
97.0,148.0,114.0,34.0,35410.0,2021,Keweenaw,43,0
94.0,152.0,110.0,42.0,31802.0,2021,Keweenaw,43,0
