Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
470.0,811.0,532.0,279.0,147311.0,2021,Baraga,8,0
477.0,843.0,546.0,297.0,156102.0,2021,Baraga,8,0
478.0,837.0,547.0,290.0,148454.0,2021,Baraga,8,0
482.0,869.0,563.0,306.0,176125.0,2021,Baraga,8,0
490.0,901.0,576.0,325.0,185794.0,2021,Baraga,8,0
487.0,876.0,565.0,311.0,182213.0,2021,Baraga,8,0
483.0,865.0,560.0,305.0,177340.0,2021,Baraga,8,0
478.0,852.0,554.0,298.0,195947.0,2021,Baraga,8,0
478.0,876.0,560.0,316.0,172842.0,2021,Baraga,8,0
473.0,867.0,550.0,317.0,196194.0,2021,Baraga,8,0
487.0,886.0,566.0,320.0,197392.0,2021,Baraga,8,0
491.0,887.0,568.0,319.0,203962.0,2021,Baraga,8,0
481.0,864.0,557.0,307.0,178306.0,2021,Baraga,8,0
