Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
4779.0,8767.0,5317.0,3450.0,1542705.0,2021,Eaton,24,0
4892.0,9039.0,5446.0,3593.0,1599720.0,2021,Eaton,24,0
4970.0,9206.0,5549.0,3657.0,1600917.0,2021,Eaton,24,0
5023.0,9308.0,5614.0,3694.0,1906127.0,2021,Eaton,24,0
5071.0,9368.0,5663.0,3705.0,1936459.0,2021,Eaton,24,0
4999.0,9148.0,5571.0,3577.0,1884499.0,2021,Eaton,24,0
4794.0,8725.0,5338.0,3387.0,1809528.0,2021,Eaton,24,0
4770.0,8725.0,5336.0,3389.0,1982046.0,2021,Eaton,24,0
4788.0,8739.0,5355.0,3384.0,1770534.0,2021,Eaton,24,0
4848.0,8826.0,5395.0,3431.0,1999833.0,2021,Eaton,24,0
4854.0,8921.0,5413.0,3508.0,2004472.0,2021,Eaton,24,0
5007.0,9265.0,5617.0,3648.0,2083084.0,2021,Eaton,24,0
4900.0,9003.0,5468.0,3535.0,1843327.0,2021,Eaton,24,0
