Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1664.0,2870.0,1921.0,949.0,515937.0,2021,Huron,33,0
1688.0,2952.0,1956.0,996.0,531764.0,2021,Huron,33,0
1734.0,3043.0,2012.0,1031.0,541068.0,2021,Huron,33,0
1755.0,3090.0,2037.0,1053.0,638772.0,2021,Huron,33,0
1788.0,3194.0,2092.0,1102.0,660741.0,2021,Huron,33,0
1793.0,3187.0,2091.0,1096.0,661090.0,2021,Huron,33,0
1766.0,3145.0,2054.0,1091.0,658404.0,2021,Huron,33,0
1751.0,3096.0,2021.0,1075.0,699887.0,2021,Huron,33,0
1762.0,3150.0,2045.0,1105.0,622268.0,2021,Huron,33,0
1748.0,3079.0,2029.0,1050.0,690043.0,2021,Huron,33,0
1767.0,3107.0,2042.0,1065.0,695874.0,2021,Huron,33,0
1786.0,3185.0,2074.0,1111.0,722923.0,2021,Huron,33,0
1750.0,3092.0,2031.0,1060.0,636564.0,2021,Huron,33,0
