county_id,year,month,county_key,county,fap_cases,fap_recipients,fap_payments,adult_recipients,child_recipients,unemployment_rate,employment,unemployed,labor_force,svi_year,svi_total,rucc_code,rucc_desc,urban_dummy,population_total,population_18_49,poverty_rate,bachelor_share,poverty_rate_lag12,bachelor_share_lag12,population_total_lag12,population_18_49_lag12,recipients_per_1k_total,recipients_per_1k_18_49,w_pop_total,w_pop_18_49,ym,waiver_covered,waiver_exempt_proxy,time_limit_proxy,enforced,ym_date,id,date,y_raw,y_per1k_total,y_per1k_18_49,y_per100_lf,y_log1p_raw,y_log1p_per1k_total,y_log1p_per1k_18_49,y_log1p_per100_lf,y_log_raw,y_log_per1k_total,y_log_per1k_18_49,y_log_per100_lf,G,G_int,y_raw_lag1,y_exit_rate,y_exits_count,y_exit_per1k_18_49,y_log1p_exit_per1k_18_49,outcome_final
26001,2014,10,alcona,Alcona,806,1479,175887,1019,460,7.5,3471,280,3751,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10657,2734,15.7,14,15.1,13.9,10785,2812,138.78202120671858,540.9656181419166,10657,2734,2014-10-01,NA,NA,0,0,2014-10-01,26001,2014-10-01,1019,95.617903725251,372.713972201902,27.166089042921886,6.927557906278317,4.570764062816078,5.92349072461214,3.338118738132854,6.926577033222725,4.560360079983906,5.920811294920967,3.3019694691289287,2018-07,24222,NA,NA,NA,NA,NA,5.92349072461214
26001,2014,11,alcona,Alcona,797,1476,174909,1013,463,8.4,3401,310,3711,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10657,2734,15.7,14,15.1,13.9,10785,2812,138.500516092709,539.8683247988296,10657,2734,2014-11-01,NA,NA,0,0,2014-11-01,26001,2014-11-01,1013,95.05489349723187,370.5193855157279,27.297224467798436,6.921658184151129,4.564919835311189,5.917601044534559,3.3427637244966797,6.920671504248683,4.554454551009864,5.9149057659469255,3.306785029176177,2018-07,24222,1019,0.005888125613346418,6,2.194586686174104,1.1614577167616114,5.917601044534559
26001,2014,12,alcona,Alcona,784,1460,171119,1000,460,9.1,3340,335,3675,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10657,2734,15.7,14,15.1,13.9,10785,2812,136.99915548465796,534.0160936356987,10657,2734,2014-12-01,NA,NA,0,0,2014-12-01,26001,2014-12-01,1000,93.83503800319039,365.764447695684,27.2108843537415,6.90875477931522,4.552138940165793,5.904719810100436,3.339707873467645,6.907755278982137,4.541538325743318,5.901989540680379,3.3036170533232916,2018-07,24222,1013,0.012833168805528134,13,4.754937820043891,1.7500582376052929,5.904719810100436
26001,2015,1,alcona,Alcona,789,1432,165684,1004,428,10.5,3329,392,3721,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,135.7345971563981,542.6297840090944,10550,2639,2015-01-01,NA,NA,0,0,2015-01-01,26001,2015-01-01,1004,95.16587677725119,380.44713906782874,26.981994087610854,6.912742820493176,4.566074583491558,5.943972280358233,3.3315612350184858,6.911747300251674,4.555621440329599,5.941347242730488,3.2951697578931434,2018-07,24222,1000,0,0,0,0,5.943972280358233
26001,2015,2,alcona,Alcona,793,1447,166483,1008,439,10.2,3309,377,3686,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,137.1563981042654,548.3137552103069,10550,2639,2015-02-01,NA,NA,0,0,2015-02-01,26001,2015-02-01,1008,95.54502369668246,381.9628647214854,27.34671730873576,6.9167150203536085,4.570009466341491,5.947938025528088,3.344511231890413,6.915723448631314,4.559597588709239,5.945323391110127,3.3085964963896366,2018-07,24222,1004,0,0,0,0,5.947938025528088
26001,2015,3,alcona,Alcona,786,1445,169121,998,447,9.9,3343,368,3711,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,136.96682464454975,547.5558923834786,10550,2639,2015-03-01,NA,NA,0,0,2015-03-01,26001,2015-03-01,998,94.59715639810426,378.1735505873437,26.893020749124226,6.906754778648554,4.560143074825266,5.937994017387381,3.3283765051728604,6.905753276311464,4.549627416389389,5.935353218790277,3.2918668012389576,2018-07,24222,1008,0.00992063492063492,10,3.7893141341417205,1.5663872141438022,5.937994017387381
26001,2015,4,alcona,Alcona,795,1447,170280,1006,441,8.2,3454,307,3761,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,137.1563981042654,548.3137552103069,10550,2639,2015-04-01,NA,NA,0,0,2015-04-01,26001,2015-04-01,1006,95.35545023696683,381.2050018946571,26.7482052645573,6.914730892718563,4.568043960328156,5.945957118833716,3.3231711629498273,6.913737350659685,4.557611490737609,5.943337293138497,3.2864673781774396,2018-07,24222,998,0,0,0,0,5.945957118833716
26001,2015,5,alcona,Alcona,776,1423,166771,989,434,7.9,3634,312,3946,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,134.88151658767774,539.2194012883668,10550,2639,2015-05-01,NA,NA,0,0,2015-05-01,26001,2015-05-01,989,93.74407582938389,374.76316786661613,25.063355296502788,6.897704943128636,4.551179317779677,5.928959072241581,3.2605303161525514,6.8966943316227125,4.540568471700636,5.926294274101525,3.2214068310282427,2018-07,24222,1006,0.016898608349900597,17,6.441834028040924,2.007117327611899,5.928959072241581
26001,2015,6,alcona,Alcona,766,1393,159911,979,414,7.6,3691,302,3993,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,132.03791469194312,527.8514588859416,10550,2639,2015-06-01,NA,NA,0,0,2015-06-01,26001,2015-06-01,979,92.79620853080569,370.9738537324744,24.517906336088156,6.887552571664617,4.541124434414914,5.918823566137602,3.239380414989177,6.88653164253051,4.530405782608435,5.916131585009324,3.1994037214553805,2018-07,24222,989,0.010111223458038422,10,3.7893141341417205,1.5663872141438022,5.918823566137602
26001,2015,7,alcona,Alcona,758,1392,155057,969,423,7.7,3706,308,4014,2014,0.2439,9,"Nonmetro - Urban population of fewer than 5,000, not adjacent to a metro area",0,10550,2639,15.2,14.3,15.7,14,10657,2734,131.9431279620853,527.4725274725274,10550,2639,2015-07-01,NA,NA,0,0,2015-07-01,26001,2015-07-01,969,91.84834123222748,367.1845395983327,24.14050822122571,6.877296071497429,4.530967422611965,5.908584278776542,3.2244804185992044,6.876264611890766,4.520138751968691,5.905864554369579,3.183891268522574,2018-07,24222,979,0.010214504596527068,10,3.7893141341417205,1.5663872141438022,5.908584278776542
