Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
6356.0,12647.0,7060.0,5587.0,1398365.0,2018,Ottawa,71,0
6273.0,12422.0,6962.0,5460.0,1370739.0,2018,Ottawa,71,0
6162.0,12161.0,6857.0,5304.0,1351827.0,2018,Ottawa,71,0
6186.0,12237.0,6910.0,5327.0,1336546.0,2018,Ottawa,71,0
6130.0,12133.0,6833.0,5300.0,1330428.0,2018,Ottawa,71,0
6097.0,12056.0,6821.0,5235.0,1312418.0,2018,Ottawa,71,0
6029.0,11924.0,6718.0,5206.0,1296927.0,2018,Ottawa,71,0
6043.0,11871.0,6714.0,5157.0,1296823.0,2018,Ottawa,71,0
5970.0,11656.0,6612.0,5044.0,1268260.0,2018,Ottawa,71,0
5991.0,11668.0,6630.0,5038.0,1282640.0,2018,Ottawa,71,0
5946.0,11636.0,6570.0,5066.0,1274313.0,2018,Ottawa,71,0
5930.0,11612.0,6554.0,5058.0,1276016.0,2018,Ottawa,71,0
6093.0,12002.0,6770.0,5232.0,1316275.0,2018,Ottawa,71,0
