Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
327.0,589.0,348.0,241.0,227960.0,2022,X-Unassigned,85,0
322.0,554.0,344.0,210.0,210225.0,2022,X-Unassigned,85,0
245.0,420.0,241.0,179.0,149585.0,2022,X-Unassigned,85,0
255.0,433.0,262.0,171.0,179083.0,2022,X-Unassigned,85,0
275.0,490.0,277.0,213.0,160678.0,2022,X-Unassigned,85,0
272.0,491.0,282.0,209.0,198157.0,2022,X-Unassigned,85,0
361.0,671.0,366.0,305.0,194009.0,2022,X-Unassigned,85,0
545.0,1049.0,565.0,484.0,178206.0,2022,X-Unassigned,85,0
273.0,564.0,285.0,279.0,165720.0,2022,X-Unassigned,85,0
311.0,568.0,305.0,263.0,190849.0,2022,X-Unassigned,85,0
326.0,580.0,325.0,255.0,211544.0,2022,X-Unassigned,85,0
324.0,617.0,327.0,290.0,233286.0,2022,X-Unassigned,85,0
320.0,586.0,327.0,258.0,191608.0,2022,X-Unassigned,85,0
