Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
409.0,712.0,492.0,220.0,171451.0,2022,Alger,3,0
410.0,716.0,493.0,223.0,169845.0,2022,Alger,3,0
414.0,736.0,500.0,236.0,176512.0,2022,Alger,3,0
421.0,750.0,512.0,238.0,178462.0,2022,Alger,3,0
420.0,740.0,509.0,231.0,178229.0,2022,Alger,3,0
428.0,760.0,519.0,241.0,184926.0,2022,Alger,3,0
450.0,808.0,543.0,265.0,186602.0,2022,Alger,3,0
447.0,800.0,538.0,262.0,182369.0,2022,Alger,3,0
428.0,765.0,515.0,250.0,183329.0,2022,Alger,3,0
422.0,760.0,509.0,251.0,183217.0,2022,Alger,3,0
413.0,736.0,497.0,239.0,170239.0,2022,Alger,3,0
407.0,730.0,491.0,239.0,170503.0,2022,Alger,3,0
422.0,751.0,510.0,241.0,177974.0,2022,Alger,3,0
