Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3462.0,6689.0,4184.0,2505.0,1576652.0,2022,Tuscola,80,0
3490.0,6797.0,4236.0,2561.0,1570660.0,2022,Tuscola,80,0
3551.0,7014.0,4324.0,2690.0,1640208.0,2022,Tuscola,80,0
3591.0,7121.0,4388.0,2733.0,1620376.0,2022,Tuscola,80,0
3610.0,7220.0,4430.0,2790.0,1670079.0,2022,Tuscola,80,0
3660.0,7311.0,4466.0,2845.0,1680651.0,2022,Tuscola,80,0
3750.0,7496.0,4598.0,2898.0,1686218.0,2022,Tuscola,80,0
3856.0,7712.0,4733.0,2979.0,1683864.0,2022,Tuscola,80,0
3737.0,7437.0,4575.0,2862.0,1680622.0,2022,Tuscola,80,0
3728.0,7378.0,4556.0,2822.0,1687712.0,2022,Tuscola,80,0
3723.0,7369.0,4566.0,2803.0,1671782.0,2022,Tuscola,80,0
3714.0,7306.0,4532.0,2774.0,1666241.0,2022,Tuscola,80,0
3656.0,7238.0,4466.0,2772.0,1652922.0,2022,Tuscola,80,0
