Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
7662.0,13464.0,8703.0,4761.0,3270519.0,2022,Bay,10,0
7720.0,13599.0,8811.0,4788.0,3267651.0,2022,Bay,10,0
7767.0,13711.0,8892.0,4819.0,3329950.0,2022,Bay,10,0
7922.0,14026.0,9090.0,4936.0,3325972.0,2022,Bay,10,0
8019.0,14226.0,9216.0,5010.0,3418113.0,2022,Bay,10,0
8026.0,14249.0,9232.0,5017.0,3395944.0,2022,Bay,10,0
8230.0,14608.0,9458.0,5150.0,3432501.0,2022,Bay,10,0
8424.0,14982.0,9690.0,5292.0,3465315.0,2022,Bay,10,0
8013.0,14216.0,9200.0,5016.0,3421342.0,2022,Bay,10,0
8063.0,14312.0,9257.0,5055.0,3445766.0,2022,Bay,10,0
8127.0,14409.0,9316.0,5093.0,3464435.0,2022,Bay,10,0
8141.0,14376.0,9321.0,5055.0,3483090.0,2022,Bay,10,0
8010.0,14182.0,9182.0,4999.0,3393383.0,2022,Bay,10,0
