Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2675.0,5263.0,3204.0,2059.0,849706.0,2024,Barry,9,0
2651.0,5199.0,3161.0,2038.0,837306.0,2024,Barry,9,0
2642.0,5159.0,3152.0,2007.0,838348.0,2024,Barry,9,0
2694.0,5285.0,3231.0,2054.0,837767.0,2024,Barry,9,0
2697.0,5266.0,3231.0,2035.0,842719.0,2024,Barry,9,0
2679.0,5232.0,3200.0,2032.0,834405.0,2024,Barry,9,0
2655.0,5149.0,3165.0,1984.0,829030.0,2024,Barry,9,0
2608.0,5067.0,3115.0,1952.0,812033.0,2024,Barry,9,0
2615.0,5116.0,3125.0,1991.0,818017.0,2024,Barry,9,0
2608.0,5116.0,3119.0,1997.0,821964.0,2024,Barry,9,0
2624.0,5137.0,3138.0,1999.0,827470.0,2024,Barry,9,0
2654.0,5194.0,3166.0,2028.0,840296.0,2024,Barry,9,0
2650.0,5182.0,3167.0,2015.0,832422.0,2024,Barry,9,0
