Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1048.0,1855.0,1199.0,656.0,300820.0,2024,Charlevoix,16,0
1043.0,1847.0,1192.0,655.0,304433.0,2024,Charlevoix,16,0
1029.0,1853.0,1192.0,661.0,308632.0,2024,Charlevoix,16,0
1038.0,1875.0,1196.0,679.0,295318.0,2024,Charlevoix,16,0
1062.0,1910.0,1219.0,691.0,301031.0,2024,Charlevoix,16,0
1054.0,1891.0,1206.0,685.0,299527.0,2024,Charlevoix,16,0
1053.0,1914.0,1220.0,694.0,301279.0,2024,Charlevoix,16,0
1040.0,1902.0,1205.0,697.0,301738.0,2024,Charlevoix,16,0
1029.0,1889.0,1192.0,697.0,305450.0,2024,Charlevoix,16,0
1022.0,1886.0,1185.0,701.0,312921.0,2024,Charlevoix,16,0
1020.0,1857.0,1172.0,685.0,302042.0,2024,Charlevoix,16,0
1000.0,1808.0,1154.0,654.0,298364.0,2024,Charlevoix,16,0
1037.0,1874.0,1194.0,680.0,302630.0,2024,Charlevoix,16,0
