Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1264.0,2290.0,1504.0,786.0,370790.0,2024,Kalkaska,41,0
1276.0,2318.0,1523.0,795.0,372727.0,2024,Kalkaska,41,0
1298.0,2340.0,1546.0,794.0,380544.0,2024,Kalkaska,41,0
1305.0,2360.0,1558.0,802.0,374876.0,2024,Kalkaska,41,0
1315.0,2407.0,1569.0,838.0,379169.0,2024,Kalkaska,41,0
1311.0,2390.0,1580.0,810.0,384911.0,2024,Kalkaska,41,0
1327.0,2417.0,1602.0,815.0,386150.0,2024,Kalkaska,41,0
1303.0,2374.0,1571.0,803.0,373539.0,2024,Kalkaska,41,0
1305.0,2391.0,1572.0,819.0,381269.0,2024,Kalkaska,41,0
1306.0,2405.0,1575.0,830.0,379408.0,2024,Kalkaska,41,0
1296.0,2358.0,1550.0,808.0,373695.0,2024,Kalkaska,41,0
1289.0,2356.0,1542.0,814.0,378482.0,2024,Kalkaska,41,0
1300.0,2367.0,1558.0,810.0,377963.0,2024,Kalkaska,41,0
