Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3555.0,7141.0,4415.0,2726.0,818931.0,2018,Tuscola,80,0
3600.0,7238.0,4463.0,2775.0,819366.0,2018,Tuscola,80,0
3568.0,7172.0,4419.0,2753.0,820879.0,2018,Tuscola,80,0
3520.0,7013.0,4337.0,2676.0,791067.0,2018,Tuscola,80,0
3547.0,7080.0,4363.0,2717.0,800165.0,2018,Tuscola,80,0
3533.0,7059.0,4342.0,2717.0,797875.0,2018,Tuscola,80,0
3516.0,7006.0,4311.0,2695.0,798079.0,2018,Tuscola,80,0
3462.0,6862.0,4244.0,2618.0,778865.0,2018,Tuscola,80,0
3427.0,6790.0,4201.0,2589.0,769304.0,2018,Tuscola,80,0
3413.0,6783.0,4190.0,2593.0,766826.0,2018,Tuscola,80,0
3413.0,6733.0,4167.0,2566.0,767011.0,2018,Tuscola,80,0
3415.0,6679.0,4155.0,2524.0,754672.0,2018,Tuscola,80,0
3497.0,6963.0,4301.0,2662.0,790253.0,2018,Tuscola,80,0
