Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
20339.0,38387.0,22676.0,15711.0,4764354.0,2018,Ingham,34,0
20315.0,38244.0,22620.0,15624.0,4707283.0,2018,Ingham,34,0
19963.0,37547.0,22217.0,15330.0,4667129.0,2018,Ingham,34,0
19883.0,37423.0,22122.0,15301.0,4594399.0,2018,Ingham,34,0
19626.0,36929.0,21843.0,15086.0,4548470.0,2018,Ingham,34,0
19482.0,36691.0,21723.0,14968.0,4478913.0,2018,Ingham,34,0
19213.0,36216.0,21384.0,14832.0,4420464.0,2018,Ingham,34,0
19029.0,35891.0,21162.0,14729.0,4371294.0,2018,Ingham,34,0
18090.0,34735.0,20106.0,14629.0,4145244.0,2018,Ingham,34,0
17873.0,34524.0,19895.0,14629.0,4120140.0,2018,Ingham,34,0
17727.0,34134.0,19713.0,14421.0,4073780.0,2018,Ingham,34,0
17451.0,33694.0,19411.0,14283.0,3970298.0,2018,Ingham,34,0
19083.0,36201.0,21239.0,14962.0,4405147.0,2018,Ingham,34,0
