Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
736.0,1347.0,893.0,454.0,238072.0,2021,Benzie,11,0
758.0,1385.0,919.0,466.0,247785.0,2021,Benzie,11,0
775.0,1437.0,946.0,491.0,249425.0,2021,Benzie,11,0
766.0,1435.0,932.0,503.0,292485.0,2021,Benzie,11,0
772.0,1466.0,951.0,515.0,299382.0,2021,Benzie,11,0
753.0,1424.0,928.0,496.0,292420.0,2021,Benzie,11,0
732.0,1373.0,902.0,471.0,284907.0,2021,Benzie,11,0
728.0,1383.0,901.0,482.0,307887.0,2021,Benzie,11,0
716.0,1337.0,877.0,460.0,260995.0,2021,Benzie,11,0
707.0,1325.0,876.0,449.0,291608.0,2021,Benzie,11,0
711.0,1346.0,886.0,460.0,294991.0,2021,Benzie,11,0
717.0,1344.0,896.0,448.0,292981.0,2021,Benzie,11,0
739.0,1384.0,909.0,475.0,279412.0,2021,Benzie,11,0
