Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1584.0,2746.0,1843.0,903.0,492392.0,2021,Otsego,70,0
1632.0,2851.0,1897.0,954.0,511092.0,2021,Otsego,70,0
1661.0,2961.0,1953.0,1008.0,524603.0,2021,Otsego,70,0
1696.0,3037.0,1995.0,1042.0,626754.0,2021,Otsego,70,0
1710.0,3076.0,2005.0,1071.0,642813.0,2021,Otsego,70,0
1707.0,3036.0,1991.0,1045.0,637296.0,2021,Otsego,70,0
1660.0,2971.0,1934.0,1037.0,616757.0,2021,Otsego,70,0
1620.0,2881.0,1891.0,990.0,651534.0,2021,Otsego,70,0
1559.0,2723.0,1798.0,925.0,548975.0,2021,Otsego,70,0
1553.0,2710.0,1788.0,922.0,608894.0,2021,Otsego,70,0
1562.0,2733.0,1803.0,930.0,614211.0,2021,Otsego,70,0
1550.0,2749.0,1801.0,948.0,626023.0,2021,Otsego,70,0
1625.0,2873.0,1892.0,981.0,591779.0,2021,Otsego,70,0
