Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
743.0,1280.0,917.0,363.0,233251.0,2021,Oscoda,69,0
753.0,1295.0,928.0,367.0,238632.0,2021,Oscoda,69,0
768.0,1352.0,948.0,404.0,244701.0,2021,Oscoda,69,0
792.0,1413.0,985.0,428.0,293236.0,2021,Oscoda,69,0
799.0,1431.0,1001.0,430.0,299200.0,2021,Oscoda,69,0
778.0,1371.0,973.0,398.0,289078.0,2021,Oscoda,69,0
763.0,1316.0,943.0,373.0,274377.0,2021,Oscoda,69,0
754.0,1291.0,928.0,363.0,293050.0,2021,Oscoda,69,0
739.0,1275.0,911.0,364.0,251305.0,2021,Oscoda,69,0
729.0,1259.0,900.0,359.0,285097.0,2021,Oscoda,69,0
739.0,1269.0,912.0,357.0,286135.0,2021,Oscoda,69,0
744.0,1254.0,912.0,342.0,286212.0,2021,Oscoda,69,0
758.0,1317.0,938.0,379.0,272856.0,2021,Oscoda,69,0
