Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3221.0,5727.0,3904.0,1823.0,1025185.0,2021,Clare,19,0
3246.0,5860.0,3951.0,1909.0,1046390.0,2021,Clare,19,0
3305.0,6005.0,4044.0,1961.0,1070522.0,2021,Clare,19,0
3340.0,6076.0,4087.0,1989.0,1254666.0,2021,Clare,19,0
3378.0,6149.0,4132.0,2017.0,1274108.0,2021,Clare,19,0
3348.0,6059.0,4091.0,1968.0,1252670.0,2021,Clare,19,0
3269.0,5898.0,3992.0,1906.0,1224021.0,2021,Clare,19,0
3243.0,5824.0,3952.0,1872.0,1323287.0,2021,Clare,19,0
3223.0,5827.0,3937.0,1890.0,1161494.0,2021,Clare,19,0
3227.0,5870.0,3964.0,1906.0,1310613.0,2021,Clare,19,0
3220.0,5824.0,3957.0,1867.0,1311850.0,2021,Clare,19,0
3286.0,5954.0,4038.0,1916.0,1340446.0,2021,Clare,19,0
3276.0,5923.0,4004.0,1919.0,1216271.0,2021,Clare,19,0
