Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1880.0,3521.0,2304.0,1217.0,363016.0,2017,Cheboygan,17,0
1886.0,3566.0,2321.0,1245.0,373128.0,2017,Cheboygan,17,0
1936.0,3690.0,2394.0,1296.0,385574.0,2017,Cheboygan,17,0
1958.0,3749.0,2433.0,1316.0,393644.0,2017,Cheboygan,17,0
1953.0,3753.0,2430.0,1323.0,397512.0,2017,Cheboygan,17,0
1988.0,3817.0,2477.0,1340.0,403253.0,2017,Cheboygan,17,0
2003.0,3826.0,2490.0,1336.0,401722.0,2017,Cheboygan,17,0
1959.0,3745.0,2427.0,1318.0,402166.0,2017,Cheboygan,17,0
1877.0,3565.0,2320.0,1245.0,382224.0,2017,Cheboygan,17,0
1830.0,3448.0,2243.0,1205.0,361446.0,2017,Cheboygan,17,0
1792.0,3375.0,2197.0,1178.0,360769.0,2017,Cheboygan,17,0
1776.0,3344.0,2181.0,1163.0,356078.0,2017,Cheboygan,17,0
1903.0,3617.0,2351.0,1265.0,381711.0,2017,Cheboygan,17,0
