Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
572.0,1061.0,704.0,357.0,117581.0,2017,Schoolcraft,76,0
591.0,1110.0,729.0,381.0,121539.0,2017,Schoolcraft,76,0
588.0,1123.0,723.0,400.0,121740.0,2017,Schoolcraft,76,0
585.0,1103.0,720.0,383.0,119453.0,2017,Schoolcraft,76,0
598.0,1118.0,732.0,386.0,121399.0,2017,Schoolcraft,76,0
588.0,1089.0,720.0,369.0,118946.0,2017,Schoolcraft,76,0
587.0,1064.0,714.0,350.0,119234.0,2017,Schoolcraft,76,0
581.0,1061.0,706.0,355.0,116038.0,2017,Schoolcraft,76,0
563.0,1007.0,677.0,330.0,110655.0,2017,Schoolcraft,76,0
561.0,1011.0,677.0,334.0,110007.0,2017,Schoolcraft,76,0
546.0,982.0,656.0,326.0,110795.0,2017,Schoolcraft,76,0
539.0,963.0,648.0,315.0,109063.0,2017,Schoolcraft,76,0
575.0,1058.0,701.0,357.0,116371.0,2017,Schoolcraft,76,0
