Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
463.0,927.0,535.0,392.0,98669.0,2017,Leelanau,46,0
466.0,929.0,541.0,388.0,99247.0,2017,Leelanau,46,0
467.0,912.0,533.0,379.0,97720.0,2017,Leelanau,46,0
456.0,891.0,518.0,373.0,96278.0,2017,Leelanau,46,0
470.0,924.0,534.0,390.0,101999.0,2017,Leelanau,46,0
464.0,900.0,530.0,370.0,102777.0,2017,Leelanau,46,0
461.0,900.0,529.0,371.0,103333.0,2017,Leelanau,46,0
462.0,886.0,526.0,360.0,102435.0,2017,Leelanau,46,0
453.0,871.0,517.0,354.0,98379.0,2017,Leelanau,46,0
468.0,889.0,529.0,360.0,100918.0,2017,Leelanau,46,0
477.0,918.0,543.0,375.0,104831.0,2017,Leelanau,46,0
461.0,875.0,525.0,350.0,100172.0,2017,Leelanau,46,0
464.0,902.0,530.0,372.0,100563.0,2017,Leelanau,46,0
