Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1464.0,2559.0,1686.0,873.0,418939.0,2024,Dickinson,23,0
1456.0,2548.0,1677.0,871.0,417028.0,2024,Dickinson,23,0
1462.0,2584.0,1688.0,896.0,423401.0,2024,Dickinson,23,0
1472.0,2596.0,1693.0,903.0,414738.0,2024,Dickinson,23,0
1466.0,2622.0,1692.0,930.0,421876.0,2024,Dickinson,23,0
1471.0,2607.0,1696.0,911.0,421902.0,2024,Dickinson,23,0
1467.0,2622.0,1694.0,928.0,420076.0,2024,Dickinson,23,0
1452.0,2599.0,1678.0,921.0,419232.0,2024,Dickinson,23,0
1456.0,2596.0,1682.0,914.0,418923.0,2024,Dickinson,23,0
1463.0,2594.0,1686.0,908.0,427182.0,2024,Dickinson,23,0
1484.0,2647.0,1713.0,934.0,437092.0,2024,Dickinson,23,0
1485.0,2658.0,1712.0,946.0,438054.0,2024,Dickinson,23,0
1467.0,2603.0,1691.0,911.0,423204.0,2024,Dickinson,23,0
