Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2436.0,4392.0,2918.0,1474.0,732612.0,2024,Iosco,36,0
2421.0,4365.0,2905.0,1460.0,731911.0,2024,Iosco,36,0
2437.0,4392.0,2927.0,1465.0,731647.0,2024,Iosco,36,0
2450.0,4410.0,2942.0,1468.0,714602.0,2024,Iosco,36,0
2468.0,4460.0,2975.0,1485.0,714096.0,2024,Iosco,36,0
2462.0,4449.0,2968.0,1481.0,710809.0,2024,Iosco,36,0
2431.0,4398.0,2920.0,1478.0,712310.0,2024,Iosco,36,0
2404.0,4338.0,2887.0,1451.0,694790.0,2024,Iosco,36,0
2382.0,4282.0,2852.0,1430.0,685148.0,2024,Iosco,36,0
2392.0,4276.0,2859.0,1417.0,698779.0,2024,Iosco,36,0
2377.0,4250.0,2837.0,1413.0,687460.0,2024,Iosco,36,0
2399.0,4280.0,2856.0,1424.0,695134.0,2024,Iosco,36,0
2422.0,4358.0,2904.0,1454.0,709108.0,2024,Iosco,36,0
