Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
8511.0,15027.0,9748.0,5279.0,2620845.0,2024,Bay,10,0
8467.0,15015.0,9722.0,5293.0,2619831.0,2024,Bay,10,0
8499.0,15100.0,9756.0,5344.0,2635976.0,2024,Bay,10,0
8497.0,15082.0,9779.0,5303.0,2558230.0,2024,Bay,10,0
8543.0,15077.0,9800.0,5277.0,2565645.0,2024,Bay,10,0
8511.0,15121.0,9783.0,5338.0,2588953.0,2024,Bay,10,0
8528.0,15144.0,9824.0,5320.0,2606935.0,2024,Bay,10,0
8492.0,15072.0,9760.0,5312.0,2601698.0,2024,Bay,10,0
8497.0,15088.0,9774.0,5314.0,2606228.0,2024,Bay,10,0
8527.0,15135.0,9785.0,5350.0,2643829.0,2024,Bay,10,0
8517.0,15056.0,9757.0,5299.0,2625869.0,2024,Bay,10,0
8591.0,15197.0,9841.0,5356.0,2630930.0,2024,Bay,10,0
8515.0,15093.0,9777.0,5315.0,2608747.0,2024,Bay,10,0
