Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
3393.0,6534.0,3961.0,2573.0,1143673.0,2024,Cass,15,0
3386.0,6490.0,3947.0,2543.0,1134834.0,2024,Cass,15,0
3378.0,6432.0,3920.0,2512.0,1113390.0,2024,Cass,15,0
3353.0,6344.0,3884.0,2460.0,1075435.0,2024,Cass,15,0
3349.0,6381.0,3873.0,2508.0,1076291.0,2024,Cass,15,0
3314.0,6275.0,3830.0,2445.0,1065901.0,2024,Cass,15,0
3313.0,6265.0,3851.0,2414.0,1063147.0,2024,Cass,15,0
3298.0,6188.0,3797.0,2391.0,1060183.0,2024,Cass,15,0
3313.0,6288.0,3825.0,2463.0,1076901.0,2024,Cass,15,0
3284.0,6237.0,3789.0,2448.0,1087164.0,2024,Cass,15,0
3276.0,6197.0,3783.0,2414.0,1069800.0,2024,Cass,15,0
3263.0,6126.0,3755.0,2371.0,1064260.0,2024,Cass,15,0
3327.0,6313.0,3851.0,2462.0,1085915.0,2024,Cass,15,0
