Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
397.0,746.0,444.0,302.0,120955.0,2024,Leelanau,46,0
399.0,746.0,441.0,305.0,122025.0,2024,Leelanau,46,0
399.0,760.0,442.0,318.0,124079.0,2024,Leelanau,46,0
408.0,778.0,455.0,323.0,123564.0,2024,Leelanau,46,0
413.0,819.0,468.0,351.0,126691.0,2024,Leelanau,46,0
419.0,821.0,472.0,349.0,123974.0,2024,Leelanau,46,0
415.0,803.0,467.0,336.0,124142.0,2024,Leelanau,46,0
404.0,771.0,447.0,324.0,116575.0,2024,Leelanau,46,0
409.0,809.0,460.0,349.0,121083.0,2024,Leelanau,46,0
402.0,796.0,459.0,337.0,125141.0,2024,Leelanau,46,0
417.0,812.0,468.0,344.0,127182.0,2024,Leelanau,46,0
403.0,783.0,451.0,332.0,122109.0,2024,Leelanau,46,0
407.0,787.0,456.0,331.0,123127.0,2024,Leelanau,46,0
