Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
2454.0,4752.0,2940.0,1812.0,1134943.0,2022,Gratiot,30,0
2445.0,4702.0,2941.0,1761.0,1116661.0,2022,Gratiot,30,0
2461.0,4739.0,2955.0,1784.0,1144498.0,2022,Gratiot,30,0
2492.0,4840.0,3005.0,1835.0,1131935.0,2022,Gratiot,30,0
2528.0,4925.0,3057.0,1868.0,1170994.0,2022,Gratiot,30,0
2547.0,4962.0,3078.0,1884.0,1158882.0,2022,Gratiot,30,0
2597.0,5087.0,3144.0,1943.0,1173320.0,2022,Gratiot,30,0
2668.0,5221.0,3217.0,2004.0,1180949.0,2022,Gratiot,30,0
2571.0,5030.0,3085.0,1945.0,1173858.0,2022,Gratiot,30,0
2589.0,5082.0,3121.0,1961.0,1192220.0,2022,Gratiot,30,0
2619.0,5168.0,3154.0,2014.0,1210202.0,2022,Gratiot,30,0
2674.0,5273.0,3220.0,2053.0,1250548.0,2022,Gratiot,30,0
2554.0,4982.0,3076.0,1905.0,1169918.0,2022,Gratiot,30,0
