Cases,Recipients,Adult Recipients,Child Recipients,Payments,year,county,page_no,table_index
1125.0,1951.0,1370.0,581.0,469457.0,2022,Arenac,7,0
1145.0,2018.0,1406.0,612.0,473509.0,2022,Arenac,7,0
1148.0,2027.0,1412.0,615.0,486141.0,2022,Arenac,7,0
1175.0,2115.0,1452.0,663.0,488269.0,2022,Arenac,7,0
1199.0,2198.0,1491.0,707.0,513311.0,2022,Arenac,7,0
1213.0,2209.0,1503.0,706.0,511854.0,2022,Arenac,7,0
1229.0,2233.0,1526.0,707.0,508724.0,2022,Arenac,7,0
1254.0,2269.0,1547.0,722.0,516541.0,2022,Arenac,7,0
1207.0,2161.0,1485.0,676.0,513251.0,2022,Arenac,7,0
1207.0,2144.0,1478.0,666.0,512540.0,2022,Arenac,7,0
1220.0,2193.0,1506.0,687.0,518384.0,2022,Arenac,7,0
1215.0,2208.0,1505.0,703.0,523693.0,2022,Arenac,7,0
1195.0,2144.0,1473.0,670.0,502973.0,2022,Arenac,7,0
