Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2832.0,5215.0,3477.0,1738.0,594994.0,210.0,114.0,1.84,2016,Iosco,36,0
,2831.0,5212.0,3472.0,1740.0,597079.0,211.0,115.0,1.84,2016,Iosco,36,0
,2826.0,5173.0,3460.0,1713.0,590932.0,209.0,114.0,1.83,2016,Iosco,36,0
,2832.0,5174.0,3467.0,1707.0,594470.0,210.0,115.0,1.83,2016,Iosco,36,0
,2828.0,5152.0,3444.0,1708.0,599110.0,212.0,116.0,1.82,2016,Iosco,36,0
,2845.0,5163.0,3455.0,1708.0,592073.0,208.0,115.0,1.81,2016,Iosco,36,0
,2833.0,5176.0,3439.0,1737.0,592790.0,209.0,115.0,1.83,2016,Iosco,36,0
,2833.0,5183.0,3437.0,1746.0,599459.0,212.0,116.0,1.83,2016,Iosco,36,0
,2820.0,5171.0,3425.0,1746.0,591140.0,210.0,114.0,1.83,2016,Iosco,36,0
,2788.0,5123.0,3396.0,1727.0,574365.0,206.0,112.0,1.84,2016,Iosco,36,0
,2756.0,5055.0,3355.0,1700.0,573565.0,208.0,113.0,1.83,2016,Iosco,36,0
,2708.0,4932.0,3277.0,1655.0,559189.0,206.0,113.0,1.82,2016,Iosco,36,0
,2811.0,5144.0,3425.0,1719.0,588264.0,209.0,114.0,1.83,2016,Iosco,36,0
