Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,532.0,1001.0,540.0,461.0,204328.0,384.0,204.0,1.88,2018,X-Unassigned,85,0
,494.0,943.0,498.0,445.0,183607.0,372.0,195.0,1.91,2018,X-Unassigned,85,0
,377.0,695.0,397.0,298.0,124336.0,330.0,179.0,1.84,2018,X-Unassigned,85,0
,419.0,768.0,447.0,321.0,148192.0,354.0,193.0,1.83,2018,X-Unassigned,85,0
,437.0,804.0,465.0,339.0,140466.0,321.0,175.0,1.84,2018,X-Unassigned,85,0
,425.0,746.0,440.0,306.0,144359.0,340.0,194.0,1.76,2018,X-Unassigned,85,0
,413.0,760.0,423.0,337.0,135537.0,328.0,178.0,1.84,2018,X-Unassigned,85,0
,389.0,714.0,401.0,313.0,115118.0,296.0,161.0,1.84,2018,X-Unassigned,85,0
,421.0,790.0,405.0,385.0,122437.0,291.0,155.0,1.88,2018,X-Unassigned,85,0
,470.0,972.0,474.0,498.0,149577.0,318.0,154.0,2.07,2018,X-Unassigned,85,0
,426.0,871.0,448.0,423.0,147505.0,346.0,169.0,2.04,2018,X-Unassigned,85,0
,452.0,832.0,443.0,389.0,151204.0,335.0,182.0,1.84,2018,X-Unassigned,85,0
,438.0,825.0,448.0,376.0,147222.0,335.0,178.0,1.88,2018,X-Unassigned,85,0
