Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,419.0,744.0,498.0,246.0,74596.0,178.0,100.0,1.78,2019,Alger,3,0
,410.0,718.0,481.0,237.0,77667.0,189.0,108.0,1.75,2019,Alger,3,0
,410.0,732.0,482.0,250.0,76557.0,187.0,105.0,1.79,2019,Alger,3,0
,416.0,737.0,488.0,249.0,77295.0,186.0,105.0,1.77,2019,Alger,3,0
,415.0,751.0,494.0,257.0,78182.0,188.0,104.0,1.81,2019,Alger,3,0
,418.0,751.0,495.0,256.0,79505.0,190.0,106.0,1.8,2019,Alger,3,0
,411.0,739.0,485.0,254.0,77648.0,189.0,105.0,1.8,2019,Alger,3,0
,398.0,731.0,469.0,262.0,75782.0,190.0,104.0,1.84,2019,Alger,3,0
,395.0,722.0,464.0,258.0,75344.0,191.0,104.0,1.83,2019,Alger,3,0
,393.0,714.0,464.0,250.0,76493.0,195.0,107.0,1.82,2019,Alger,3,0
,392.0,704.0,461.0,243.0,71307.0,182.0,101.0,1.8,2019,Alger,3,0
,387.0,696.0,461.0,235.0,69316.0,179.0,100.0,1.8,2019,Alger,3,0
,405.0,728.0,479.0,250.0,75808.0,187.0,104.0,1.8,2019,Alger,3,0
