Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1468.0,2742.0,1764.0,978.0,271349.0,185.0,99.0,1.87,2016,Emmet,25,0
,1457.0,2742.0,1762.0,980.0,268063.0,184.0,98.0,1.88,2016,Emmet,25,0
,1448.0,2733.0,1748.0,985.0,270643.0,187.0,99.0,1.89,2016,Emmet,25,0
,1460.0,2765.0,1768.0,997.0,274658.0,188.0,99.0,1.89,2016,Emmet,25,0
,1471.0,2799.0,1793.0,1006.0,278817.0,190.0,100.0,1.9,2016,Emmet,25,0
,1483.0,2798.0,1806.0,992.0,285070.0,192.0,102.0,1.89,2016,Emmet,25,0
,1458.0,2778.0,1780.0,998.0,283232.0,194.0,102.0,1.91,2016,Emmet,25,0
,1454.0,2768.0,1763.0,1005.0,284397.0,196.0,103.0,1.9,2016,Emmet,25,0
,1407.0,2661.0,1709.0,952.0,272173.0,193.0,102.0,1.89,2016,Emmet,25,0
,1364.0,2564.0,1654.0,910.0,254430.0,187.0,99.0,1.88,2016,Emmet,25,0
,1332.0,2493.0,1604.0,889.0,246592.0,185.0,99.0,1.87,2016,Emmet,25,0
,1307.0,2446.0,1574.0,872.0,241049.0,184.0,99.0,1.87,2016,Emmet,25,0
,1426.0,2691.0,1727.0,964.0,269206.0,189.0,100.0,1.89,2016,Emmet,25,0
