Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,758.0,1291.0,930.0,361.0,311847.0,411.0,242.0,1.7,2022,Oscoda,69,0
,781.0,1345.0,963.0,382.0,323169.0,414.0,240.0,1.72,2022,Oscoda,69,0
,799.0,1395.0,996.0,399.0,337666.0,423.0,242.0,1.75,2022,Oscoda,69,0
,792.0,1376.0,983.0,393.0,331158.0,418.0,241.0,1.74,2022,Oscoda,69,0
,805.0,1401.0,996.0,405.0,334335.0,415.0,239.0,1.74,2022,Oscoda,69,0
,823.0,1424.0,1018.0,406.0,342732.0,416.0,241.0,1.73,2022,Oscoda,69,0
,853.0,1487.0,1051.0,436.0,351720.0,412.0,237.0,1.74,2022,Oscoda,69,0
,865.0,1505.0,1062.0,443.0,346295.0,400.0,230.0,1.74,2022,Oscoda,69,0
,834.0,1439.0,1030.0,409.0,339012.0,406.0,236.0,1.73,2022,Oscoda,69,0
,846.0,1465.0,1049.0,416.0,349033.0,413.0,238.0,1.73,2022,Oscoda,69,0
,852.0,1474.0,1057.0,417.0,345633.0,406.0,234.0,1.73,2022,Oscoda,69,0
,855.0,1481.0,1060.0,421.0,353526.0,413.0,239.0,1.73,2022,Oscoda,69,0
,822.0,1424.0,1016.0,407.0,338844.0,412.0,238.0,1.73,2022,Oscoda,69,0
