Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1618.0,2900.0,1944.0,956.0,300176.0,186.0,104.0,1.79,2019,Cheboygan,17,0
,1631.0,2937.0,1965.0,972.0,302302.0,185.0,103.0,1.8,2019,Cheboygan,17,0
,1618.0,2932.0,1953.0,979.0,310315.0,192.0,106.0,1.81,2019,Cheboygan,17,0
,1621.0,2975.0,1972.0,1003.0,310396.0,191.0,104.0,1.84,2019,Cheboygan,17,0
,1627.0,2970.0,1980.0,990.0,310471.0,191.0,105.0,1.83,2019,Cheboygan,17,0
,1612.0,2946.0,1964.0,982.0,306146.0,190.0,104.0,1.83,2019,Cheboygan,17,0
,1618.0,2952.0,1963.0,989.0,306892.0,190.0,104.0,1.82,2019,Cheboygan,17,0
,1590.0,2888.0,1920.0,968.0,303261.0,191.0,105.0,1.82,2019,Cheboygan,17,0
,1562.0,2808.0,1880.0,928.0,289421.0,185.0,103.0,1.8,2019,Cheboygan,17,0
,1514.0,2706.0,1816.0,890.0,285241.0,188.0,105.0,1.79,2019,Cheboygan,17,0
,1486.0,2654.0,1766.0,888.0,279697.0,188.0,105.0,1.79,2019,Cheboygan,17,0
,1460.0,2590.0,1719.0,871.0,264627.0,181.0,102.0,1.77,2019,Cheboygan,17,0
,1580.0,2855.0,1904.0,951.0,297412.0,188.0,104.0,1.81,2019,Cheboygan,17,0
