Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,6721.0,13676.0,7672.0,6004.0,1640255.0,244.0,120.0,2.03,2015,Van Buren,81,0
,6595.0,13436.0,7605.0,5831.0,1602985.0,243.0,119.0,2.04,2015,Van Buren,81,0
,6557.0,13312.0,7602.0,5710.0,1585471.0,242.0,119.0,2.03,2015,Van Buren,81,0
,6550.0,13304.0,7617.0,5687.0,1569672.0,240.0,118.0,2.03,2015,Van Buren,81,0
,6547.0,13274.0,7627.0,5647.0,1587684.0,243.0,120.0,2.03,2015,Van Buren,81,0
,6569.0,13346.0,7654.0,5692.0,1592289.0,242.0,119.0,2.03,2015,Van Buren,81,0
,6476.0,13183.0,7560.0,5623.0,1576795.0,243.0,120.0,2.04,2015,Van Buren,81,0
,6456.0,13167.0,7521.0,5646.0,1561680.0,242.0,119.0,2.04,2015,Van Buren,81,0
,6411.0,13070.0,7456.0,5614.0,1531460.0,239.0,117.0,2.04,2015,Van Buren,81,0
,6403.0,13080.0,7353.0,5727.0,1508716.0,236.0,115.0,2.04,2015,Van Buren,81,0
,6353.0,12952.0,7255.0,5697.0,1492742.0,235.0,115.0,2.04,2015,Van Buren,81,0
,6286.0,12867.0,7168.0,5699.0,1466295.0,233.0,114.0,2.05,2015,Van Buren,81,0
,6494.0,13222.0,7508.0,5715.0,1559670.0,240.0,118.0,2.04,2015,Van Buren,81,0
