Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,900.0,1902.0,1134.0,768.0,204176.0,227.0,107.0,2.11,2018,Missaukee,58,0
,910.0,1906.0,1140.0,766.0,200901.0,221.0,105.0,2.09,2018,Missaukee,58,0
,906.0,1912.0,1141.0,771.0,199977.0,221.0,105.0,2.11,2018,Missaukee,58,0
,925.0,1942.0,1171.0,771.0,199720.0,216.0,103.0,2.1,2018,Missaukee,58,0
,913.0,1917.0,1155.0,762.0,203378.0,223.0,106.0,2.1,2018,Missaukee,58,0
,898.0,1904.0,1145.0,759.0,201467.0,224.0,106.0,2.12,2018,Missaukee,58,0
,881.0,1839.0,1112.0,727.0,195527.0,222.0,106.0,2.09,2018,Missaukee,58,0
,863.0,1769.0,1086.0,683.0,188876.0,219.0,107.0,2.05,2018,Missaukee,58,0
,863.0,1753.0,1082.0,671.0,188822.0,219.0,108.0,2.03,2018,Missaukee,58,0
,849.0,1742.0,1069.0,673.0,188077.0,222.0,108.0,2.05,2018,Missaukee,58,0
,826.0,1697.0,1038.0,659.0,186891.0,226.0,110.0,2.05,2018,Missaukee,58,0
,818.0,1700.0,1029.0,671.0,180943.0,221.0,106.0,2.08,2018,Missaukee,58,0
,879.0,1832.0,1109.0,723.0,194896.0,222.0,106.0,2.08,2018,Missaukee,58,0
