Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1203.0,2379.0,1442.0,937.0,237662.0,198.0,100.0,1.98,2016,Charlevoix,16,0
,1183.0,2352.0,1429.0,923.0,235251.0,199.0,100.0,1.99,2016,Charlevoix,16,0
,1177.0,2310.0,1421.0,889.0,236084.0,201.0,102.0,1.96,2016,Charlevoix,16,0
,1174.0,2320.0,1419.0,901.0,235620.0,201.0,102.0,1.98,2016,Charlevoix,16,0
,1189.0,2344.0,1427.0,917.0,240001.0,202.0,102.0,1.97,2016,Charlevoix,16,0
,1186.0,2346.0,1431.0,915.0,238505.0,201.0,102.0,1.98,2016,Charlevoix,16,0
,1159.0,2276.0,1400.0,876.0,236750.0,204.0,104.0,1.96,2016,Charlevoix,16,0
,1131.0,2202.0,1360.0,842.0,229538.0,203.0,104.0,1.95,2016,Charlevoix,16,0
,1115.0,2176.0,1329.0,847.0,226007.0,203.0,104.0,1.95,2016,Charlevoix,16,0
,1089.0,2119.0,1294.0,825.0,214901.0,197.0,101.0,1.95,2016,Charlevoix,16,0
,1094.0,2114.0,1297.0,817.0,207941.0,190.0,98.0,1.93,2016,Charlevoix,16,0
,1096.0,2106.0,1298.0,808.0,206647.0,189.0,98.0,1.92,2016,Charlevoix,16,0
,1150.0,2254.0,1379.0,875.0,228742.0,199.0,101.0,1.96,2016,Charlevoix,16,0
