Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,6754.0,12488.0,7443.0,5045.0,1452793.0,215.0,116.0,1.85,2020,Monroe,59,0
,6784.0,12513.0,7460.0,5053.0,1446094.0,213.0,116.0,1.84,2020,Monroe,59,0
,6886.0,12702.0,7584.0,5118.0,1482672.0,215.0,117.0,1.84,2020,Monroe,59,0
,7019.0,12983.0,7784.0,5199.0,1489829.0,212.0,115.0,1.85,2020,Monroe,59,0
,7043.0,13029.0,7818.0,5211.0,1503955.0,214.0,115.0,1.85,2020,Monroe,59,0
,7366.0,13649.0,8217.0,5432.0,2290536.0,311.0,168.0,1.85,2020,Monroe,59,0
,8355.0,15831.0,9483.0,6348.0,2535240.0,303.0,160.0,1.89,2020,Monroe,59,0
,8552.0,16217.0,9705.0,6512.0,2791624.0,326.0,172.0,1.9,2020,Monroe,59,0
,7979.0,14672.0,8901.0,5771.0,2534783.0,318.0,173.0,1.84,2020,Monroe,59,0
,7656.0,13777.0,8444.0,5333.0,2400355.0,314.0,174.0,1.8,2020,Monroe,59,0
,7498.0,13470.0,8229.0,5241.0,2308782.0,308.0,171.0,1.8,2020,Monroe,59,0
,7567.0,13775.0,8336.0,5439.0,2349098.0,310.0,171.0,1.82,2020,Monroe,59,0
,7455.0,13759.0,8284.0,5475.0,2048813.0,272.0,147.0,1.84,2020,Monroe,59,0
