Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,478.0,800.0,565.0,235.0,80877.0,169.0,101.0,1.67,2019,Mackinac,50,0
,473.0,791.0,552.0,239.0,78248.0,165.0,99.0,1.67,2019,Mackinac,50,0
,477.0,794.0,554.0,240.0,81425.0,171.0,103.0,1.66,2019,Mackinac,50,0
,489.0,817.0,571.0,246.0,81886.0,167.0,100.0,1.67,2019,Mackinac,50,0
,493.0,849.0,576.0,273.0,81924.0,166.0,96.0,1.72,2019,Mackinac,50,0
,474.0,814.0,555.0,259.0,77151.0,163.0,95.0,1.72,2019,Mackinac,50,0
,467.0,797.0,543.0,254.0,75961.0,163.0,95.0,1.71,2019,Mackinac,50,0
,454.0,764.0,525.0,239.0,75222.0,166.0,98.0,1.68,2019,Mackinac,50,0
,440.0,731.0,507.0,224.0,72676.0,165.0,99.0,1.66,2019,Mackinac,50,0
,433.0,723.0,497.0,226.0,74097.0,171.0,102.0,1.67,2019,Mackinac,50,0
,436.0,726.0,502.0,224.0,74010.0,170.0,102.0,1.67,2019,Mackinac,50,0
,425.0,707.0,488.0,219.0,68912.0,162.0,97.0,1.66,2019,Mackinac,50,0
,462.0,776.0,536.0,240.0,76866.0,167.0,99.0,1.68,2019,Mackinac,50,0
