Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,19650.0,35880.0,21694.0,14186.0,6345919.0,323.0,177.0,1.83,2021,Ingham,34,0
,19878.0,36415.0,21964.0,14451.0,6474368.0,326.0,178.0,1.83,2021,Ingham,34,0
,20207.0,37096.0,22340.0,14756.0,6501834.0,322.0,175.0,1.84,2021,Ingham,34,0
,20396.0,37592.0,22585.0,15007.0,7668040.0,376.0,204.0,1.84,2021,Ingham,34,0
,20716.0,38139.0,22934.0,15205.0,7809808.0,377.0,205.0,1.84,2021,Ingham,34,0
,20597.0,38042.0,22851.0,15191.0,7779697.0,378.0,205.0,1.85,2021,Ingham,34,0
,20156.0,37216.0,22336.0,14880.0,7584339.0,376.0,204.0,1.85,2021,Ingham,34,0
,20047.0,37022.0,22218.0,14804.0,8357627.0,417.0,226.0,1.85,2021,Ingham,34,0
,20077.0,37134.0,22213.0,14921.0,7555876.0,376.0,203.0,1.85,2021,Ingham,34,0
,20110.0,37126.0,22235.0,14891.0,8337146.0,415.0,225.0,1.85,2021,Ingham,34,0
,20187.0,37239.0,22328.0,14911.0,8335035.0,413.0,224.0,1.84,2021,Ingham,34,0
,20366.0,37646.0,22565.0,15081.0,8509191.0,418.0,226.0,1.85,2021,Ingham,34,0
,20199.0,37212.0,22355.0,14857.0,7604907.0,376.0,204.0,1.84,2021,Ingham,34,0
