Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2530.0,4564.0,3043.0,1521.0,517315.0,204.0,113.0,1.8,2018,Iosco,36,0
,2521.0,4520.0,3039.0,1481.0,519915.0,206.0,115.0,1.79,2018,Iosco,36,0
,2510.0,4480.0,3008.0,1472.0,512580.0,204.0,114.0,1.78,2018,Iosco,36,0
,2524.0,4502.0,3021.0,1481.0,510294.0,202.0,113.0,1.78,2018,Iosco,36,0
,2523.0,4468.0,3007.0,1461.0,511761.0,203.0,115.0,1.77,2018,Iosco,36,0
,2519.0,4457.0,3001.0,1456.0,500180.0,199.0,112.0,1.77,2018,Iosco,36,0
,2511.0,4435.0,2980.0,1455.0,499700.0,199.0,113.0,1.77,2018,Iosco,36,0
,2479.0,4357.0,2930.0,1427.0,491796.0,198.0,113.0,1.76,2018,Iosco,36,0
,2451.0,4302.0,2893.0,1409.0,481785.0,197.0,112.0,1.76,2018,Iosco,36,0
,2411.0,4247.0,2848.0,1399.0,474935.0,197.0,112.0,1.76,2018,Iosco,36,0
,2359.0,4165.0,2797.0,1368.0,460685.0,195.0,111.0,1.77,2018,Iosco,36,0
,2323.0,4083.0,2746.0,1337.0,450743.0,194.0,110.0,1.76,2018,Iosco,36,0
,2472.0,4382.0,2943.0,1439.0,494307.0,200.0,113.0,1.77,2018,Iosco,36,0
