Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3020.0,5866.0,3702.0,2164.0,642936.0,213.0,110.0,1.94,2016,Sanilac,75,0
,3004.0,5818.0,3674.0,2144.0,643037.0,214.0,111.0,1.94,2016,Sanilac,75,0
,2965.0,5742.0,3625.0,2117.0,630001.0,212.0,110.0,1.94,2016,Sanilac,75,0
,2960.0,5766.0,3627.0,2139.0,621652.0,210.0,108.0,1.95,2016,Sanilac,75,0
,2970.0,5761.0,3634.0,2127.0,636701.0,214.0,111.0,1.94,2016,Sanilac,75,0
,2949.0,5697.0,3597.0,2100.0,626292.0,212.0,110.0,1.93,2016,Sanilac,75,0
,2927.0,5681.0,3585.0,2096.0,629048.0,215.0,111.0,1.94,2016,Sanilac,75,0
,2916.0,5641.0,3551.0,2090.0,624492.0,214.0,111.0,1.93,2016,Sanilac,75,0
,2912.0,5644.0,3545.0,2099.0,618550.0,212.0,110.0,1.94,2016,Sanilac,75,0
,2885.0,5579.0,3521.0,2058.0,607452.0,211.0,109.0,1.93,2016,Sanilac,75,0
,2863.0,5500.0,3489.0,2011.0,602697.0,211.0,110.0,1.92,2016,Sanilac,75,0
,2808.0,5350.0,3406.0,1944.0,581898.0,207.0,109.0,1.91,2016,Sanilac,75,0
,2932.0,5670.0,3580.0,2091.0,622063.0,212.0,110.0,1.93,2016,Sanilac,75,0
