Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3157.0,6198.0,3809.0,2389.0,661444.0,210.0,107.0,1.96,2020,Tuscola,80,0
,3118.0,6148.0,3752.0,2396.0,656981.0,211.0,107.0,1.97,2020,Tuscola,80,0
,3154.0,6232.0,3794.0,2438.0,668945.0,212.0,107.0,1.98,2020,Tuscola,80,0
,3234.0,6391.0,3903.0,2488.0,676559.0,209.0,106.0,1.98,2020,Tuscola,80,0
,3282.0,6445.0,3955.0,2490.0,688139.0,210.0,107.0,1.96,2020,Tuscola,80,0
,3363.0,6644.0,4077.0,2567.0,1107415.0,329.0,167.0,1.98,2020,Tuscola,80,0
,3718.0,7510.0,4577.0,2933.0,1202637.0,323.0,160.0,2.02,2020,Tuscola,80,0
,3727.0,7464.0,4567.0,2897.0,1275269.0,342.0,171.0,2.0,2020,Tuscola,80,0
,3433.0,6551.0,4112.0,2439.0,1130074.0,329.0,173.0,1.91,2020,Tuscola,80,0
,3318.0,6213.0,3952.0,2261.0,1075808.0,324.0,173.0,1.87,2020,Tuscola,80,0
,3247.0,6111.0,3862.0,2249.0,1036563.0,319.0,170.0,1.88,2020,Tuscola,80,0
,3273.0,6264.0,3898.0,2366.0,1047630.0,320.0,167.0,1.91,2020,Tuscola,80,0
,3335.0,6514.0,4022.0,2493.0,935622.0,278.0,143.0,1.95,2020,Tuscola,80,0
