Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2710.0,5675.0,3290.0,2385.0,589313.0,217.0,104.0,2.09,2016,Branch,13,0
,2704.0,5690.0,3264.0,2426.0,597701.0,221.0,105.0,2.1,2016,Branch,13,0
,2689.0,5644.0,3250.0,2394.0,587115.0,218.0,104.0,2.1,2016,Branch,13,0
,2703.0,5658.0,3264.0,2394.0,586096.0,217.0,104.0,2.09,2016,Branch,13,0
,2675.0,5560.0,3239.0,2321.0,594673.0,222.0,107.0,2.08,2016,Branch,13,0
,2629.0,5456.0,3189.0,2267.0,581705.0,221.0,107.0,2.08,2016,Branch,13,0
,2636.0,5494.0,3196.0,2298.0,584751.0,222.0,106.0,2.08,2016,Branch,13,0
,2616.0,5439.0,3172.0,2267.0,584325.0,223.0,107.0,2.08,2016,Branch,13,0
,2635.0,5532.0,3207.0,2325.0,588124.0,223.0,106.0,2.1,2016,Branch,13,0
,2622.0,5572.0,3211.0,2361.0,589163.0,225.0,106.0,2.13,2016,Branch,13,0
,2623.0,5584.0,3209.0,2375.0,595935.0,227.0,107.0,2.13,2016,Branch,13,0
,2572.0,5462.0,3129.0,2333.0,573977.0,223.0,105.0,2.12,2016,Branch,13,0
,2651.0,5564.0,3218.0,2346.0,587740.0,222.0,106.0,2.1,2016,Branch,13,0
