Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1949.0,3883.0,2395.0,1488.0,397073.0,204.0,102.0,1.99,2017,Mason,54,0
,1966.0,3874.0,2400.0,1474.0,404846.0,206.0,105.0,1.97,2017,Mason,54,0
,1977.0,3891.0,2402.0,1489.0,409905.0,207.0,105.0,1.97,2017,Mason,54,0
,1986.0,3870.0,2410.0,1460.0,403809.0,203.0,104.0,1.95,2017,Mason,54,0
,2004.0,3892.0,2433.0,1459.0,409773.0,204.0,105.0,1.94,2017,Mason,54,0
,2007.0,3911.0,2438.0,1473.0,410207.0,204.0,105.0,1.95,2017,Mason,54,0
,2019.0,3890.0,2450.0,1440.0,409559.0,203.0,105.0,1.93,2017,Mason,54,0
,2006.0,3848.0,2429.0,1419.0,406770.0,203.0,106.0,1.92,2017,Mason,54,0
,1974.0,3751.0,2379.0,1372.0,392181.0,199.0,105.0,1.9,2017,Mason,54,0
,1948.0,3678.0,2333.0,1345.0,385140.0,198.0,105.0,1.89,2017,Mason,54,0
,1927.0,3654.0,2314.0,1340.0,394771.0,205.0,108.0,1.9,2017,Mason,54,0
,1902.0,3560.0,2267.0,1293.0,392874.0,207.0,110.0,1.87,2017,Mason,54,0
,1972.0,3809.0,2388.0,1421.0,401409.0,204.0,105.0,1.93,2017,Mason,54,0
