Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,729.0,1263.0,886.0,377.0,230664.0,316.0,183.0,1.73,2021,Alcona,2,0
,740.0,1287.0,895.0,392.0,232478.0,314.0,181.0,1.74,2021,Alcona,2,0
,758.0,1305.0,922.0,383.0,233390.0,308.0,179.0,1.72,2021,Alcona,2,0
,763.0,1331.0,932.0,399.0,278874.0,365.0,210.0,1.74,2021,Alcona,2,0
,772.0,1348.0,943.0,405.0,286973.0,372.0,213.0,1.75,2021,Alcona,2,0
,769.0,1348.0,943.0,405.0,281993.0,367.0,209.0,1.75,2021,Alcona,2,0
,728.0,1264.0,893.0,371.0,266558.0,366.0,211.0,1.74,2021,Alcona,2,0
,706.0,1222.0,859.0,363.0,278910.0,395.0,228.0,1.73,2021,Alcona,2,0
,703.0,1221.0,858.0,363.0,244126.0,347.0,200.0,1.74,2021,Alcona,2,0
,708.0,1229.0,866.0,363.0,273602.0,386.0,223.0,1.74,2021,Alcona,2,0
,701.0,1222.0,857.0,365.0,275565.0,393.0,226.0,1.74,2021,Alcona,2,0
,694.0,1202.0,845.0,357.0,276400.0,398.0,230.0,1.73,2021,Alcona,2,0
,731.0,1270.0,892.0,379.0,263294.0,361.0,208.0,1.74,2021,Alcona,2,0
