Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,5359.0,11533.0,6278.0,5255.0,1267426.0,237.0,110.0,2.15,2016,Allegan,4,0
,5329.0,11479.0,6227.0,5252.0,1259703.0,236.0,110.0,2.15,2016,Allegan,4,0
,5238.0,11260.0,6142.0,5118.0,1222532.0,233.0,109.0,2.15,2016,Allegan,4,0
,5245.0,11224.0,6149.0,5075.0,1221048.0,233.0,109.0,2.14,2016,Allegan,4,0
,5241.0,11219.0,6154.0,5065.0,1234284.0,236.0,110.0,2.14,2016,Allegan,4,0
,5212.0,11143.0,6139.0,5004.0,1221671.0,234.0,110.0,2.14,2016,Allegan,4,0
,5172.0,11033.0,6089.0,4944.0,1217039.0,235.0,110.0,2.13,2016,Allegan,4,0
,5151.0,10948.0,6058.0,4890.0,1206994.0,234.0,110.0,2.13,2016,Allegan,4,0
,5136.0,10884.0,6031.0,4853.0,1197771.0,233.0,110.0,2.12,2016,Allegan,4,0
,5144.0,10961.0,6028.0,4933.0,1186749.0,231.0,108.0,2.13,2016,Allegan,4,0
,5109.0,10854.0,5961.0,4893.0,1175393.0,230.0,108.0,2.12,2016,Allegan,4,0
,5102.0,10785.0,5972.0,4813.0,1161501.0,228.0,108.0,2.11,2016,Allegan,4,0
,5203.0,11110.0,6102.0,5008.0,1214343.0,233.0,109.0,2.14,2016,Allegan,4,0
