Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,5303.0,10518.0,6195.0,4323.0,1210208.0,228.0,115.0,1.98,2016,Eaton,24,0
,5309.0,10515.0,6204.0,4311.0,1212598.0,228.0,115.0,1.98,2016,Eaton,24,0
,5259.0,10385.0,6123.0,4262.0,1203364.0,229.0,116.0,1.97,2016,Eaton,24,0
,5200.0,10240.0,6037.0,4203.0,1173368.0,226.0,115.0,1.97,2016,Eaton,24,0
,5181.0,10164.0,5998.0,4166.0,1169327.0,226.0,115.0,1.96,2016,Eaton,24,0
,5164.0,10092.0,5977.0,4115.0,1154203.0,224.0,114.0,1.95,2016,Eaton,24,0
,5093.0,9923.0,5872.0,4051.0,1135624.0,223.0,114.0,1.95,2016,Eaton,24,0
,5069.0,9871.0,5837.0,4034.0,1125082.0,222.0,114.0,1.95,2016,Eaton,24,0
,5041.0,9792.0,5803.0,3989.0,1118226.0,222.0,114.0,1.94,2016,Eaton,24,0
,4995.0,9677.0,5756.0,3921.0,1085871.0,217.0,112.0,1.94,2016,Eaton,24,0
,4961.0,9585.0,5703.0,3882.0,1091924.0,220.0,114.0,1.93,2016,Eaton,24,0
,4970.0,9651.0,5720.0,3931.0,1098981.0,221.0,114.0,1.94,2016,Eaton,24,0
,5129.0,10034.0,5935.0,4099.0,1148231.0,224.0,114.0,1.96,2016,Eaton,24,0
