Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1985.0,3683.0,2372.0,1311.0,408929.0,206.0,111.0,1.86,2015,Manistee,52,0
,1920.0,3574.0,2311.0,1263.0,391235.0,204.0,109.0,1.86,2015,Manistee,52,0
,1920.0,3617.0,2313.0,1304.0,394925.0,206.0,109.0,1.88,2015,Manistee,52,0
,1927.0,3637.0,2338.0,1299.0,390124.0,202.0,107.0,1.89,2015,Manistee,52,0
,1917.0,3599.0,2319.0,1280.0,386798.0,202.0,107.0,1.88,2015,Manistee,52,0
,1917.0,3583.0,2330.0,1253.0,384661.0,201.0,107.0,1.87,2015,Manistee,52,0
,1930.0,3611.0,2352.0,1259.0,385310.0,200.0,107.0,1.87,2015,Manistee,52,0
,1915.0,3579.0,2333.0,1246.0,382570.0,200.0,107.0,1.87,2015,Manistee,52,0
,1879.0,3516.0,2290.0,1226.0,371309.0,198.0,106.0,1.87,2015,Manistee,52,0
,1851.0,3456.0,2254.0,1202.0,362331.0,196.0,105.0,1.87,2015,Manistee,52,0
,1852.0,3452.0,2242.0,1210.0,366351.0,198.0,106.0,1.86,2015,Manistee,52,0
,1835.0,3425.0,2209.0,1216.0,366120.0,200.0,107.0,1.87,2015,Manistee,52,0
,1904.0,3561.0,2305.0,1256.0,382555.0,201.0,107.0,1.87,2015,Manistee,52,0
