Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,46851.0,83759.0,51802.0,31957.0,10539221.0,225.0,126.0,1.79,2018,Oakland,64,0
,46579.0,83307.0,51458.0,31849.0,10353942.0,222.0,124.0,1.79,2018,Oakland,64,0
,46030.0,82301.0,50847.0,31454.0,10280573.0,223.0,125.0,1.79,2018,Oakland,64,0
,46155.0,82368.0,50980.0,31388.0,10110415.0,219.0,123.0,1.78,2018,Oakland,64,0
,45564.0,81189.0,50274.0,30915.0,10036859.0,220.0,124.0,1.78,2018,Oakland,64,0
,45260.0,80448.0,49922.0,30526.0,9905654.0,219.0,123.0,1.78,2018,Oakland,64,0
,45070.0,79828.0,49708.0,30120.0,9854297.0,219.0,123.0,1.77,2018,Oakland,64,0
,44581.0,78702.0,49160.0,29542.0,9681159.0,217.0,123.0,1.77,2018,Oakland,64,0
,44021.0,77792.0,48548.0,29244.0,9505680.0,216.0,122.0,1.77,2018,Oakland,64,0
,43823.0,77596.0,48418.0,29178.0,9512299.0,217.0,123.0,1.77,2018,Oakland,64,0
,43543.0,76987.0,48017.0,28970.0,9459130.0,217.0,123.0,1.77,2018,Oakland,64,0
,43058.0,75798.0,47400.0,28398.0,9201308.0,214.0,121.0,1.76,2018,Oakland,64,0
,45045.0,80006.0,49711.0,30295.0,9870045.0,219.0,123.0,1.78,2018,Oakland,64,0
