Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,4308.0,7849.0,5066.0,2783.0,1894269.0,440.0,241.0,1.82,2022,Midland,57,0
,4325.0,7904.0,5086.0,2818.0,1895150.0,438.0,240.0,1.83,2022,Midland,57,0
,4350.0,7950.0,5118.0,2832.0,1912823.0,440.0,241.0,1.83,2022,Midland,57,0
,4448.0,8214.0,5279.0,2935.0,1931397.0,434.0,235.0,1.85,2022,Midland,57,0
,4481.0,8283.0,5333.0,2950.0,1975796.0,441.0,239.0,1.85,2022,Midland,57,0
,4506.0,8333.0,5356.0,2977.0,1987953.0,441.0,239.0,1.85,2022,Midland,57,0
,4626.0,8577.0,5503.0,3074.0,1988922.0,430.0,232.0,1.85,2022,Midland,57,0
,4726.0,8759.0,5619.0,3140.0,1993047.0,422.0,228.0,1.85,2022,Midland,57,0
,4536.0,8408.0,5391.0,3017.0,1971122.0,435.0,234.0,1.85,2022,Midland,57,0
,4539.0,8409.0,5397.0,3012.0,1990050.0,438.0,237.0,1.85,2022,Midland,57,0
,4544.0,8374.0,5389.0,2985.0,1973899.0,434.0,236.0,1.84,2022,Midland,57,0
,4546.0,8361.0,5395.0,2966.0,1988294.0,437.0,238.0,1.84,2022,Midland,57,0
,4495.0,8285.0,5328.0,2957.0,1958560.0,436.0,236.0,1.84,2022,Midland,57,0
