Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,2742.0,4879.0,3277.0,1602.0,511439.0,187.0,105.0,1.78,2016,Alpena,5,0
,2732.0,4882.0,3274.0,1608.0,513506.0,188.0,105.0,1.79,2016,Alpena,5,0
,2715.0,4843.0,3261.0,1582.0,508028.0,187.0,105.0,1.78,2016,Alpena,5,0
,2725.0,4908.0,3279.0,1629.0,513800.0,189.0,105.0,1.8,2016,Alpena,5,0
,2753.0,4980.0,3323.0,1657.0,526019.0,191.0,106.0,1.81,2016,Alpena,5,0
,2711.0,4899.0,3267.0,1632.0,520686.0,192.0,106.0,1.81,2016,Alpena,5,0
,2690.0,4867.0,3243.0,1624.0,512415.0,190.0,105.0,1.81,2016,Alpena,5,0
,2683.0,4881.0,3257.0,1624.0,517954.0,193.0,106.0,1.82,2016,Alpena,5,0
,2657.0,4815.0,3225.0,1590.0,511350.0,192.0,106.0,1.81,2016,Alpena,5,0
,2618.0,4805.0,3187.0,1618.0,500812.0,191.0,104.0,1.84,2016,Alpena,5,0
,2602.0,4778.0,3160.0,1618.0,498700.0,192.0,104.0,1.84,2016,Alpena,5,0
,2575.0,4721.0,3120.0,1601.0,487698.0,189.0,103.0,1.83,2016,Alpena,5,0
,2684.0,4855.0,3239.0,1615.0,510201.0,190.0,105.0,1.81,2016,Alpena,5,0
