Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,18710.0,34915.0,20364.0,14551.0,8364077.0,447.0,240.0,1.87,2022,Saginaw,74,0
,18685.0,34917.0,20384.0,14533.0,8311188.0,445.0,238.0,1.87,2022,Saginaw,74,0
,18813.0,35221.0,20521.0,14700.0,8519651.0,453.0,242.0,1.87,2022,Saginaw,74,0
,19078.0,35854.0,20860.0,14994.0,8512821.0,446.0,237.0,1.88,2022,Saginaw,74,0
,19226.0,36242.0,21046.0,15196.0,8732389.0,454.0,241.0,1.89,2022,Saginaw,74,0
,19416.0,36588.0,21268.0,15320.0,8789138.0,453.0,240.0,1.88,2022,Saginaw,74,0
,19855.0,37400.0,21753.0,15647.0,8849068.0,446.0,237.0,1.88,2022,Saginaw,74,0
,20399.0,38319.0,22346.0,15973.0,8886126.0,436.0,232.0,1.88,2022,Saginaw,74,0
,19753.0,37181.0,21668.0,15513.0,8839825.0,448.0,238.0,1.88,2022,Saginaw,74,0
,19904.0,37385.0,21859.0,15526.0,8941347.0,449.0,239.0,1.88,2022,Saginaw,74,0
,19964.0,37323.0,21888.0,15435.0,8915062.0,447.0,239.0,1.87,2022,Saginaw,74,0
,19939.0,37187.0,21837.0,15350.0,8895824.0,446.0,239.0,1.87,2022,Saginaw,74,0
,19479.0,36544.0,21316.0,15228.0,8713043.0,447.0,238.0,1.88,2022,Saginaw,74,0
