Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,1143.0,2053.0,1404.0,649.0,488696.0,428.0,238.0,1.8,2022,Kalkaska,41,0
,1142.0,2079.0,1405.0,674.0,493139.0,432.0,237.0,1.82,2022,Kalkaska,41,0
,1145.0,2126.0,1416.0,710.0,504451.0,441.0,237.0,1.86,2022,Kalkaska,41,0
,1170.0,2184.0,1446.0,738.0,506956.0,433.0,232.0,1.87,2022,Kalkaska,41,0
,1190.0,2228.0,1463.0,765.0,522638.0,439.0,235.0,1.87,2022,Kalkaska,41,0
,1198.0,2243.0,1474.0,769.0,531623.0,444.0,237.0,1.87,2022,Kalkaska,41,0
,1213.0,2254.0,1485.0,769.0,520193.0,429.0,231.0,1.86,2022,Kalkaska,41,0
,1257.0,2331.0,1534.0,797.0,516904.0,411.0,222.0,1.85,2022,Kalkaska,41,0
,1196.0,2215.0,1458.0,757.0,517997.0,433.0,234.0,1.85,2022,Kalkaska,41,0
,1197.0,2199.0,1454.0,745.0,518757.0,433.0,236.0,1.84,2022,Kalkaska,41,0
,1203.0,2189.0,1461.0,728.0,510464.0,424.0,233.0,1.82,2022,Kalkaska,41,0
,1180.0,2112.0,1425.0,687.0,496932.0,421.0,235.0,1.79,2022,Kalkaska,41,0
,1186.0,2184.0,1452.0,732.0,510729.0,431.0,234.0,1.84,2022,Kalkaska,41,0
