Reporting Month,Cases,Recipients,Adult Recipients,Child Recipients,Payments,Average Per Case,Average Per Person,Avg. Recipients Per Case,year,county,page_no,table_index
,3112.0,6341.0,3846.0,2495.0,736233.0,237.0,116.0,2.04,2015,Barry,9,0
,3060.0,6210.0,3783.0,2427.0,718754.0,235.0,116.0,2.03,2015,Barry,9,0
,3044.0,6176.0,3774.0,2402.0,712216.0,234.0,115.0,2.03,2015,Barry,9,0
,3043.0,6203.0,3770.0,2433.0,704321.0,231.0,114.0,2.04,2015,Barry,9,0
,3025.0,6172.0,3759.0,2413.0,713850.0,236.0,116.0,2.04,2015,Barry,9,0
,2972.0,6049.0,3701.0,2348.0,689459.0,232.0,114.0,2.04,2015,Barry,9,0
,2963.0,6017.0,3684.0,2333.0,682923.0,230.0,113.0,2.03,2015,Barry,9,0
,2924.0,5938.0,3636.0,2302.0,668705.0,229.0,113.0,2.03,2015,Barry,9,0
,2874.0,5828.0,3566.0,2262.0,657043.0,229.0,113.0,2.03,2015,Barry,9,0
,2826.0,5670.0,3494.0,2176.0,636413.0,225.0,112.0,2.01,2015,Barry,9,0
,2821.0,5668.0,3480.0,2188.0,640084.0,227.0,113.0,2.01,2015,Barry,9,0
,2823.0,5689.0,3475.0,2214.0,632460.0,224.0,111.0,2.02,2015,Barry,9,0
,2957.0,5997.0,3664.0,2333.0,682705.0,231.0,114.0,2.03,2015,Barry,9,0
